sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:NOME_PROCEDIMENTO,matchScore,targetConceptId,targetConceptName,targetVocabularyId,targetDomainId,targetStandardConcept,targetChildCount,targetParentCount,targetConceptClassId,targetConceptCode,targetValidStartDate,targetValidEndDate,targetInvalidReason
0604680023,Rituximab 500 mg injectable (by 50 ml vial) (originator),-1,,RITUXIMABE 500 MG INJETÁVEL (POR FRASCO-AMPOLA DE 50 ML) (ORIGINADOR),0.61,43028132,rituximab 500 MG Injectable Solution,RxNorm Extension,Drug,S,1,2,Clinical Drug,OMOP4843217,20191006,20991231,
0604680023,Rituximab 500 mg injectable (by 50 ml vial) (originator),-1,,RITUXIMABE 500 MG INJETÁVEL (POR FRASCO-AMPOLA DE 50 ML) (ORIGINADOR),0.61,41399526,50 ML rituximab 10 MG/ML Injectable Solution,RxNorm Extension,Drug,S,44,2,Quant Clinical Drug,OMOP2597488,20170824,20991231,
0604680023,Rituximab 500 mg injectable (by 50 ml vial) (originator),-1,,RITUXIMABE 500 MG INJETÁVEL (POR FRASCO-AMPOLA DE 50 ML) (ORIGINADOR),0.61,41399526,50 ML rituximab 10 MG/ML Injectable Solution,RxNorm Extension,Drug,S,44,2,Quant Clinical Drug,OMOP2597488,20170824,20991231,
0604680023,Rituximab 500 mg injectable (by 50 ml vial) (originator),-1,,RITUXIMABE 500 MG INJETÁVEL (POR FRASCO-AMPOLA DE 50 ML) (ORIGINADOR),0.61,41399526,50 ML rituximab 10 MG/ML Injectable Solution,RxNorm Extension,Drug,S,44,2,Quant Clinical Drug,OMOP2597488,20170824,20991231,
0604680023,Rituximab 500 mg injectable (by 50 ml vial) (originator),-1,,RITUXIMABE 500 MG INJETÁVEL (POR FRASCO-AMPOLA DE 50 ML) (ORIGINADOR),0.61,43028132,rituximab 500 MG Injectable Solution,RxNorm Extension,Drug,S,1,2,Clinical Drug,OMOP4843217,20191006,20991231,
0604680023,Rituximab 500 mg injectable (by 50 ml vial) (originator),-1,,RITUXIMABE 500 MG INJETÁVEL (POR FRASCO-AMPOLA DE 50 ML) (ORIGINADOR),0.61,46275082,50 ML rituximab 10 MG/ML Injection,RxNorm,Drug,S,4,3,Quant Clinical Drug,1657867,20150908,20991231,
0604680023,Rituximab 500 mg injectable (by 50 ml vial) (originator),-1,,RITUXIMABE 500 MG INJETÁVEL (POR FRASCO-AMPOLA DE 50 ML) (ORIGINADOR),0.61,41399526,50 ML rituximab 10 MG/ML Injectable Solution,RxNorm Extension,Drug,S,44,2,Quant Clinical Drug,OMOP2597488,20170824,20991231,
0604680023,Rituximab 500 mg injectable (by 50 ml vial) (originator),-1,,RITUXIMABE 500 MG INJETÁVEL (POR FRASCO-AMPOLA DE 50 ML) (ORIGINADOR),0.61,43028132,rituximab 500 MG Injectable Solution,RxNorm Extension,Drug,S,1,2,Clinical Drug,OMOP4843217,20191006,20991231,
0604680023,Rituximab 500 mg injectable (by 50 ml vial) (originator),-1,,RITUXIMABE 500 MG INJETÁVEL (POR FRASCO-AMPOLA DE 50 ML) (ORIGINADOR),0.61,41399526,50 ML rituximab 10 MG/ML Injectable Solution,RxNorm Extension,Drug,S,44,2,Quant Clinical Drug,OMOP2597488,20170824,20991231,
0604680023,Rituximab 500 mg injectable (by 50 ml vial) (originator),-1,,RITUXIMABE 500 MG INJETÁVEL (POR FRASCO-AMPOLA DE 50 ML) (ORIGINADOR),0.61,41399526,50 ML rituximab 10 MG/ML Injectable Solution,RxNorm Extension,Drug,S,44,2,Quant Clinical Drug,OMOP2597488,20170824,20991231,
0604680023,Rituximab 500 mg injectable (by 50 ml vial) (originator),-1,,RITUXIMABE 500 MG INJETÁVEL (POR FRASCO-AMPOLA DE 50 ML) (ORIGINADOR),0.61,41399526,50 ML rituximab 10 MG/ML Injectable Solution,RxNorm Extension,Drug,S,44,2,Quant Clinical Drug,OMOP2597488,20170824,20991231,
0604680023,Rituximab 500 mg injectable (by 50 ml vial) (originator),-1,,RITUXIMABE 500 MG INJETÁVEL (POR FRASCO-AMPOLA DE 50 ML) (ORIGINADOR),0.61,43148858,rituximab 500 MG,RxNorm Extension,Drug,S,4,2,Clinical Drug Comp,OMOP474789,20170824,20991231,
0604680031,Rituximab 500 mg injectable (by 50 ml vial) (biosimilar a),-1,,RITUXIMABE 500 MG INJETÁVEL (POR FRASCO- AMPOLA DE 5O ML ) (BIOSSIMILAR A),0.58,41399526,50 ML rituximab 10 MG/ML Injectable Solution,RxNorm Extension,Drug,S,44,2,Quant Clinical Drug,OMOP2597488,20170824,20991231,
0604680031,Rituximab 500 mg injectable (by 50 ml vial) (biosimilar a),-1,,RITUXIMABE 500 MG INJETÁVEL (POR FRASCO- AMPOLA DE 5O ML ) (BIOSSIMILAR A),0.58,43028132,rituximab 500 MG Injectable Solution,RxNorm Extension,Drug,S,1,2,Clinical Drug,OMOP4843217,20191006,20991231,
0604680031,Rituximab 500 mg injectable (by 50 ml vial) (biosimilar a),-1,,RITUXIMABE 500 MG INJETÁVEL (POR FRASCO- AMPOLA DE 5O ML ) (BIOSSIMILAR A),0.58,43028132,rituximab 500 MG Injectable Solution,RxNorm Extension,Drug,S,1,2,Clinical Drug,OMOP4843217,20191006,20991231,
0604680031,Rituximab 500 mg injectable (by 50 ml vial) (biosimilar a),-1,,RITUXIMABE 500 MG INJETÁVEL (POR FRASCO- AMPOLA DE 5O ML ) (BIOSSIMILAR A),0.58,43028132,rituximab 500 MG Injectable Solution,RxNorm Extension,Drug,S,1,2,Clinical Drug,OMOP4843217,20191006,20991231,
0604680031,Rituximab 500 mg injectable (by 50 ml vial) (biosimilar a),-1,,RITUXIMABE 500 MG INJETÁVEL (POR FRASCO- AMPOLA DE 5O ML ) (BIOSSIMILAR A),0.58,43028132,rituximab 500 MG Injectable Solution,RxNorm Extension,Drug,S,1,2,Clinical Drug,OMOP4843217,20191006,20991231,
0604680040,Rituximab 500 mg injectable (by 50 ml ampoule vial (biosimilar B),-1,,RITUXIMABE 500 MG INJETÁVEL (POR FRASCO AMPOLA DE 50 ML(BIOSSIMILAR B),0.56,41399526,50 ML rituximab 10 MG/ML Injectable Solution,RxNorm Extension,Drug,S,44,2,Quant Clinical Drug,OMOP2597488,20170824,20991231,
0604680040,Rituximab 500 mg injectable (by 50 ml ampoule vial (biosimilar B),-1,,RITUXIMABE 500 MG INJETÁVEL (POR FRASCO AMPOLA DE 50 ML(BIOSSIMILAR B),0.56,43028132,rituximab 500 MG Injectable Solution,RxNorm Extension,Drug,S,1,2,Clinical Drug,OMOP4843217,20191006,20991231,
0604680040,Rituximab 500 mg injectable (by 50 ml ampoule vial (biosimilar B),-1,,RITUXIMABE 500 MG INJETÁVEL (POR FRASCO AMPOLA DE 50 ML(BIOSSIMILAR B),0.56,43028132,rituximab 500 MG Injectable Solution,RxNorm Extension,Drug,S,1,2,Clinical Drug,OMOP4843217,20191006,20991231,
0604680040,Rituximab 500 mg injectable (by 50 ml ampoule vial (biosimilar B),-1,,RITUXIMABE 500 MG INJETÁVEL (POR FRASCO AMPOLA DE 50 ML(BIOSSIMILAR B),0.56,43028132,rituximab 500 MG Injectable Solution,RxNorm Extension,Drug,S,1,2,Clinical Drug,OMOP4843217,20191006,20991231,
0604690010,Tocilizumab 20 mg/ml injectable (by 4 ml vial),-1,,TOCILIZUMABE 20 MG/ML INJETAVEL (POR FRASCO-AMPOLA DE 4 ML),0.72,46275119,tocilizumab 20 MG/ML Injection,RxNorm,Drug,S,32,3,Clinical Drug,1657977,20150908,20991231,
0604690010,Tocilizumab 20 mg/ml injectable (by 4 ml vial),-1,,TOCILIZUMABE 20 MG/ML INJETAVEL (POR FRASCO-AMPOLA DE 4 ML),0.72,46275116,4 ML tocilizumab 20 MG/ML Injection,RxNorm,Drug,S,9,3,Quant Clinical Drug,1657974,20150908,20991231,
0604690010,Tocilizumab 20 mg/ml injectable (by 4 ml vial),-1,,TOCILIZUMABE 20 MG/ML INJETAVEL (POR FRASCO-AMPOLA DE 4 ML),0.72,46275116,4 ML tocilizumab 20 MG/ML Injection,RxNorm,Drug,S,9,3,Quant Clinical Drug,1657974,20150908,20991231,
0604690010,Tocilizumab 20 mg/ml injectable (by 4 ml vial),-1,,TOCILIZUMABE 20 MG/ML INJETAVEL (POR FRASCO-AMPOLA DE 4 ML),0.72,46275116,4 ML tocilizumab 20 MG/ML Injection,RxNorm,Drug,S,9,3,Quant Clinical Drug,1657974,20150908,20991231,
0604690010,Tocilizumab 20 mg/ml injectable (by 4 ml vial),-1,,TOCILIZUMABE 20 MG/ML INJETAVEL (POR FRASCO-AMPOLA DE 4 ML),0.72,46275116,4 ML tocilizumab 20 MG/ML Injection,RxNorm,Drug,S,9,3,Quant Clinical Drug,1657974,20150908,20991231,
0604690010,Tocilizumab 20 mg/ml injectable (by 4 ml vial),-1,,TOCILIZUMABE 20 MG/ML INJETAVEL (POR FRASCO-AMPOLA DE 4 ML),0.72,41350805,4 ML tocilizumab 20 MG/ML Injectable Solution,RxNorm Extension,Drug,S,21,2,Quant Clinical Drug,OMOP2548767,20170824,20991231,
0604690029,Secukinumab 150 mg/ml injectable solution (by prefilled syringe),-1,,SECUQUINUMABE 150 MG/ML SOLUÇÃO INJETÁVEL (POR SERINGA PREENCHIDA),0.8,45892891,secukinumab 150 MG/ML Prefilled Syringe,RxNorm,Drug,S,31,3,Clinical Drug,1599798,20150302,20991231,
0604690029,Secukinumab 150 mg/ml injectable solution (by prefilled syringe),-1,,SECUQUINUMABE 150 MG/ML SOLUÇÃO INJETÁVEL (POR SERINGA PREENCHIDA),0.8,45892891,secukinumab 150 MG/ML Prefilled Syringe,RxNorm,Drug,S,31,3,Clinical Drug,1599798,20150302,20991231,
0604690029,Secukinumab 150 mg/ml injectable solution (by prefilled syringe),-1,,SECUQUINUMABE 150 MG/ML SOLUÇÃO INJETÁVEL (POR SERINGA PREENCHIDA),0.8,45892891,secukinumab 150 MG/ML Prefilled Syringe,RxNorm,Drug,S,31,3,Clinical Drug,1599798,20150302,20991231,
0604690029,Secukinumab 150 mg/ml injectable solution (by prefilled syringe),-1,,SECUQUINUMABE 150 MG/ML SOLUÇÃO INJETÁVEL (POR SERINGA PREENCHIDA),0.8,45892891,secukinumab 150 MG/ML Prefilled Syringe,RxNorm,Drug,S,31,3,Clinical Drug,1599798,20150302,20991231,
0604690029,Secukinumab 150 mg/ml injectable solution (by prefilled syringe),-1,,SECUQUINUMABE 150 MG/ML SOLUÇÃO INJETÁVEL (POR SERINGA PREENCHIDA),0.8,45892891,secukinumab 150 MG/ML Prefilled Syringe,RxNorm,Drug,S,31,3,Clinical Drug,1599798,20150302,20991231,
0604690029,Secukinumab 150 mg/ml injectable solution (by prefilled syringe),-1,,SECUQUINUMABE 150 MG/ML SOLUÇÃO INJETÁVEL (POR SERINGA PREENCHIDA),0.8,45892891,secukinumab 150 MG/ML Prefilled Syringe,RxNorm,Drug,S,31,3,Clinical Drug,1599798,20150302,20991231,
0604690037,Ustekinumab 45 mg/0.5ml injectable solution (by prefilled syringe),-1,,"USTEQUINUMABE 45 MG/0,5ML SOLUÇÂO INJETÀVEL (POR SERINGA PREENCHIDA)",0.2,40160987,0.5 ML ustekinumab 90 MG/ML Prefilled Syringe,RxNorm,Drug,S,15,3,Quant Clinical Drug,853350,20090705,20991231,
0604690037,Ustekinumab 45 mg/0.5ml injectable solution (by prefilled syringe),-1,,"USTEQUINUMABE 45 MG/0,5ML SOLUÇÂO INJETÀVEL (POR SERINGA PREENCHIDA)",0.2,40160987,0.5 ML ustekinumab 90 MG/ML Prefilled Syringe,RxNorm,Drug,S,15,3,Quant Clinical Drug,853350,20090705,20991231,
0604690037,Ustekinumab 45 mg/0.5ml injectable solution (by prefilled syringe),-1,,"USTEQUINUMABE 45 MG/0,5ML SOLUÇÂO INJETÀVEL (POR SERINGA PREENCHIDA)",0.2,46234168,0.5 ML ustekinumab 90 MG/ML Injection,RxNorm,Drug,S,6,3,Quant Clinical Drug,1654077,20150706,20991231,
0604690037,Ustekinumab 45 mg/0.5ml injectable solution (by prefilled syringe),-1,,"USTEQUINUMABE 45 MG/0,5ML SOLUÇÂO INJETÀVEL (POR SERINGA PREENCHIDA)",0.2,40160987,0.5 ML ustekinumab 90 MG/ML Prefilled Syringe,RxNorm,Drug,S,15,3,Quant Clinical Drug,853350,20090705,20991231,
0604690037,Ustekinumab 45 mg/0.5ml injectable solution (by prefilled syringe),-1,,"USTEQUINUMABE 45 MG/0,5ML SOLUÇÂO INJETÀVEL (POR SERINGA PREENCHIDA)",0.2,40160987,0.5 ML ustekinumab 90 MG/ML Prefilled Syringe,RxNorm,Drug,S,15,3,Quant Clinical Drug,853350,20090705,20991231,
0604690037,Ustekinumab 45 mg/0.5ml injectable solution (by prefilled syringe),-1,,"USTEQUINUMABE 45 MG/0,5ML SOLUÇÂO INJETÀVEL (POR SERINGA PREENCHIDA)",0.2,40160987,0.5 ML ustekinumab 90 MG/ML Prefilled Syringe,RxNorm,Drug,S,15,3,Quant Clinical Drug,853350,20090705,20991231,
0604690037,Ustekinumab 45 mg/0.5ml injectable solution (by prefilled syringe),-1,,"USTEQUINUMABE 45 MG/0,5ML SOLUÇÂO INJETÀVEL (POR SERINGA PREENCHIDA)",0.2,40160987,0.5 ML ustekinumab 90 MG/ML Prefilled Syringe,RxNorm,Drug,S,15,3,Quant Clinical Drug,853350,20090705,20991231,
0604690045,Risankizumab 75 mg/0.83ml - Injectable Solution,-1,,"RISANQUIZUMABE 75 MG/0,83ML -SOLUÇÃO INJETÁVEL",0.62,42656267,risankizumab Injectable Solution,RxNorm Extension,Drug,S,4,2,Clinical Drug Form,OMOP4867841,20191101,20991231,
0604690045,Risankizumab 75 mg/0.83ml - Injectable Solution,-1,,"RISANQUIZUMABE 75 MG/0,83ML -SOLUÇÃO INJETÁVEL",0.62,1511440,0.83 ML risankizumab-rzaa 90.4 MG/ML Prefilled Syringe,RxNorm,Drug,S,5,3,Quant Clinical Drug,2166136,20190506,20991231,
0604690045,Risankizumab 75 mg/0.83ml - Injectable Solution,-1,,"RISANQUIZUMABE 75 MG/0,83ML -SOLUÇÃO INJETÁVEL",0.62,42658136,0.83 ML risankizumab 90.4 MG/ML Injectable Solution,RxNorm Extension,Drug,S,4,2,Quant Clinical Drug,OMOP4869700,20191101,20991231,
0604690045,Risankizumab 75 mg/0.83ml - Injectable Solution,-1,,"RISANQUIZUMABE 75 MG/0,83ML -SOLUÇÃO INJETÁVEL",0.62,1511440,0.83 ML risankizumab-rzaa 90.4 MG/ML Prefilled Syringe,RxNorm,Drug,S,5,3,Quant Clinical Drug,2166136,20190506,20991231,
0604690045,Risankizumab 75 mg/0.83ml - Injectable Solution,-1,,"RISANQUIZUMABE 75 MG/0,83ML -SOLUÇÃO INJETÁVEL",0.62,42656267,risankizumab Injectable Solution,RxNorm Extension,Drug,S,4,2,Clinical Drug Form,OMOP4867841,20191101,20991231,
0604700016,Calcipotriol 50 mcg/g ointment (by tube of 30 g),-1,,CALCIPOTRIOL 50 MCG/G POMADA (POR BISNAGA DE 30 G),0.43,908944,calcipotriene 0.00005 MG/MG Topical Ointment,RxNorm,Drug,S,213,3,Clinical Drug,198373,19700101,20991231,
0604700016,Calcipotriol 50 mcg/g ointment (by tube of 30 g),-1,,CALCIPOTRIOL 50 MCG/G POMADA (POR BISNAGA DE 30 G),0.43,35851986,calcipotriene 0.05 MG/ML Topical Ointment,RxNorm Extension,Drug,S,0,2,Clinical Drug,OMOP5008580,20201002,20991231,
0604700016,Calcipotriol 50 mcg/g ointment (by tube of 30 g),-1,,CALCIPOTRIOL 50 MCG/G POMADA (POR BISNAGA DE 30 G),0.43,21127469,30000 MG calcipotriene 0.00005 MG/MG Topical Ointment,RxNorm Extension,Drug,S,55,10,Quant Clinical Drug,OMOP316961,20170824,20991231,
0604700016,Calcipotriol 50 mcg/g ointment (by tube of 30 g),-1,,CALCIPOTRIOL 50 MCG/G POMADA (POR BISNAGA DE 30 G),0.43,908944,calcipotriene 0.00005 MG/MG Topical Ointment,RxNorm,Drug,S,213,3,Clinical Drug,198373,19700101,20991231,
0604700016,Calcipotriol 50 mcg/g ointment (by tube of 30 g),-1,,CALCIPOTRIOL 50 MCG/G POMADA (POR BISNAGA DE 30 G),0.43,21127469,30000 MG calcipotriene 0.00005 MG/MG Topical Ointment,RxNorm Extension,Drug,S,55,10,Quant Clinical Drug,OMOP316961,20170824,20991231,
0604700016,Calcipotriol 50 mcg/g ointment (by tube of 30 g),-1,,CALCIPOTRIOL 50 MCG/G POMADA (POR BISNAGA DE 30 G),0.43,908944,calcipotriene 0.00005 MG/MG Topical Ointment,RxNorm,Drug,S,213,3,Clinical Drug,198373,19700101,20991231,
0604710011,Clobetasol 0.5 mg/g cream (per 30 g tube),-1,,"CLOBETASOL 0,5 MG/G CREME (POR BISNAGA DE 30 G)",0.54,43737007,30 ML Clobetasol 0.5 MG/ML Topical Cream,RxNorm Extension,Drug,S,11,74,Quant Clinical Drug,OMOP803944,20170824,20991231,
0604710011,Clobetasol 0.5 mg/g cream (per 30 g tube),-1,,"CLOBETASOL 0,5 MG/G CREME (POR BISNAGA DE 30 G)",0.54,43737007,30 ML Clobetasol 0.5 MG/ML Topical Cream,RxNorm Extension,Drug,S,11,74,Quant Clinical Drug,OMOP803944,20170824,20991231,
0604710011,Clobetasol 0.5 mg/g cream (per 30 g tube),-1,,"CLOBETASOL 0,5 MG/G CREME (POR BISNAGA DE 30 G)",0.54,43737007,30 ML Clobetasol 0.5 MG/ML Topical Cream,RxNorm Extension,Drug,S,11,74,Quant Clinical Drug,OMOP803944,20170824,20991231,
0604710011,Clobetasol 0.5 mg/g cream (per 30 g tube),-1,,"CLOBETASOL 0,5 MG/G CREME (POR BISNAGA DE 30 G)",0.54,43737007,30 ML Clobetasol 0.5 MG/ML Topical Cream,RxNorm Extension,Drug,S,11,74,Quant Clinical Drug,OMOP803944,20170824,20991231,
0604710011,Clobetasol 0.5 mg/g cream (per 30 g tube),-1,,"CLOBETASOL 0,5 MG/G CREME (POR BISNAGA DE 30 G)",0.54,41492938,30000 MG Clobetasol 0.0005 MG/MG Topical Cream,RxNorm Extension,Drug,S,26,2,Quant Clinical Drug,OMOP2690900,20170824,20991231,
0604710020,Clobetasol 0.5 mg/g hair solution (per 50 g vial),-1,,"CLOBETASOL 0,5 MG/G SOLUÇÃO CAPILAR (POR FRASCO DE 50 G)",0.51,36893767,Clobetasol 0.5 MG/ML Oral Solution,RxNorm Extension,Drug,S,31,2,Clinical Drug,OMOP996770,20170824,20991231,
0604710020,Clobetasol 0.5 mg/g hair solution (per 50 g vial),-1,,"CLOBETASOL 0,5 MG/G SOLUÇÃO CAPILAR (POR FRASCO DE 50 G)",0.51,36893767,Clobetasol 0.5 MG/ML Oral Solution,RxNorm Extension,Drug,S,31,2,Clinical Drug,OMOP996770,20170824,20991231,
0604710020,Clobetasol 0.5 mg/g hair solution (per 50 g vial),-1,,"CLOBETASOL 0,5 MG/G SOLUÇÃO CAPILAR (POR FRASCO DE 50 G)",0.51,43729503,Clobetasol 0.5 MG/ML Topical Solution [Clobegalen],RxNorm Extension,Drug,S,17,28,Branded Drug,OMOP955296,20170824,20991231,
0604710020,Clobetasol 0.5 mg/g hair solution (per 50 g vial),-1,,"CLOBETASOL 0,5 MG/G SOLUÇÃO CAPILAR (POR FRASCO DE 50 G)",0.51,35753960,Clobetasol 0.0005 MG/MG Medicated Shampoo,RxNorm Extension,Drug,S,9,2,Clinical Drug,OMOP2755421,20170824,20991231,
0604710020,Clobetasol 0.5 mg/g hair solution (per 50 g vial),-1,,"CLOBETASOL 0,5 MG/G SOLUÇÃO CAPILAR (POR FRASCO DE 50 G)",0.51,35753960,Clobetasol 0.0005 MG/MG Medicated Shampoo,RxNorm Extension,Drug,S,9,2,Clinical Drug,OMOP2755421,20170824,20991231,
0604710020,Clobetasol 0.5 mg/g hair solution (per 50 g vial),-1,,"CLOBETASOL 0,5 MG/G SOLUÇÃO CAPILAR (POR FRASCO DE 50 G)",0.51,36893767,Clobetasol 0.5 MG/ML Oral Solution,RxNorm Extension,Drug,S,31,2,Clinical Drug,OMOP996770,20170824,20991231,
0604710020,Clobetasol 0.5 mg/g hair solution (per 50 g vial),-1,,"CLOBETASOL 0,5 MG/G SOLUÇÃO CAPILAR (POR FRASCO DE 50 G)",0.51,40164500,clobetasol propionate 0.0005 MG/MG,RxNorm,Drug,S,390,64,Clinical Drug Comp,861433,20090906,20991231,
0604720017,Naproxen 250 mg (by tablet),-1,,NAPROXENO 250 MG (POR COMPRIMIDO),0.71,19019272,naproxen 250 MG Oral Tablet,RxNorm,Drug,S,102,4,Clinical Drug,198013,19700101,20991231,
0604720017,Naproxen 250 mg (by tablet),-1,,NAPROXENO 250 MG (POR COMPRIMIDO),0.71,19019272,naproxen 250 MG Oral Tablet,RxNorm,Drug,S,102,4,Clinical Drug,198013,19700101,20991231,
0604720017,Naproxen 250 mg (by tablet),-1,,NAPROXENO 250 MG (POR COMPRIMIDO),0.71,19019272,naproxen 250 MG Oral Tablet,RxNorm,Drug,S,102,4,Clinical Drug,198013,19700101,20991231,
0604720017,Naproxen 250 mg (by tablet),-1,,NAPROXENO 250 MG (POR COMPRIMIDO),0.71,19019272,naproxen 250 MG Oral Tablet,RxNorm,Drug,S,102,4,Clinical Drug,198013,19700101,20991231,
0604720017,Naproxen 250 mg (by tablet),-1,,NAPROXENO 250 MG (POR COMPRIMIDO),0.71,19019272,naproxen 250 MG Oral Tablet,RxNorm,Drug,S,102,4,Clinical Drug,198013,19700101,20991231,
0604720025,Naproxen 500 mg (by tablet),-1,,NAPROXENO 500 MG (POR COMPRIMIDO),0.69,19019273,naproxen 500 MG Oral Tablet,RxNorm,Drug,S,266,4,Clinical Drug,198014,19700101,20991231,
0604720025,Naproxen 500 mg (by tablet),-1,,NAPROXENO 500 MG (POR COMPRIMIDO),0.69,19019273,naproxen 500 MG Oral Tablet,RxNorm,Drug,S,266,4,Clinical Drug,198014,19700101,20991231,
0604720025,Naproxen 500 mg (by tablet),-1,,NAPROXENO 500 MG (POR COMPRIMIDO),0.69,19019273,naproxen 500 MG Oral Tablet,RxNorm,Drug,S,266,4,Clinical Drug,198014,19700101,20991231,
0604720025,Naproxen 500 mg (by tablet),-1,,NAPROXENO 500 MG (POR COMPRIMIDO),0.69,19019273,naproxen 500 MG Oral Tablet,RxNorm,Drug,S,266,4,Clinical Drug,198014,19700101,20991231,
0604720025,Naproxen 500 mg (by tablet),-1,,NAPROXENO 500 MG (POR COMPRIMIDO),0.69,19019273,naproxen 500 MG Oral Tablet,RxNorm,Drug,S,266,4,Clinical Drug,198014,19700101,20991231,
0604720025,Naproxen 500 mg (by tablet),-1,,NAPROXENO 500 MG (POR COMPRIMIDO),0.69,19019273,naproxen 500 MG Oral Tablet,RxNorm,Drug,S,266,4,Clinical Drug,198014,19700101,20991231,
0604730012,Pilocarpine 20 mg/ml ophthalmic solution (10 ml vial),-1,,PILOCARPINA 20 MG/ML SOLUÇÃO OFTÁLMICA (POR FRASCO DE 10 ML),0.8,21097891,10 ML Pilocarpine 20 MG/ML Ophthalmic Solution,RxNorm Extension,Drug,S,19,8,Quant Clinical Drug,OMOP312223,20170824,20991231,
0604730012,Pilocarpine 20 mg/ml ophthalmic solution (10 ml vial),-1,,PILOCARPINA 20 MG/ML SOLUÇÃO OFTÁLMICA (POR FRASCO DE 10 ML),0.8,21097891,10 ML Pilocarpine 20 MG/ML Ophthalmic Solution,RxNorm Extension,Drug,S,19,8,Quant Clinical Drug,OMOP312223,20170824,20991231,
0604730012,Pilocarpine 20 mg/ml ophthalmic solution (10 ml vial),-1,,PILOCARPINA 20 MG/ML SOLUÇÃO OFTÁLMICA (POR FRASCO DE 10 ML),0.8,21097891,10 ML Pilocarpine 20 MG/ML Ophthalmic Solution,RxNorm Extension,Drug,S,19,8,Quant Clinical Drug,OMOP312223,20170824,20991231,
0604730012,Pilocarpine 20 mg/ml ophthalmic solution (10 ml vial),-1,,PILOCARPINA 20 MG/ML SOLUÇÃO OFTÁLMICA (POR FRASCO DE 10 ML),0.8,21097891,10 ML Pilocarpine 20 MG/ML Ophthalmic Solution,RxNorm Extension,Drug,S,19,8,Quant Clinical Drug,OMOP312223,20170824,20991231,
0604740018,Timolol 5.0 mg/ml ophthalmic solution (by 5 ml vial),-1,,"TIMOLOL 5,0 MG/ML SOLUÇÃO OFTÁLMICA (POR FRASCO DE 5 ML)",0.63,21146695,5 ML Timolol 5 MG/ML Ophthalmic Solution,RxNorm Extension,Drug,S,54,16,Quant Clinical Drug,OMOP307321,20170824,20991231,
0604740018,Timolol 5.0 mg/ml ophthalmic solution (by 5 ml vial),-1,,"TIMOLOL 5,0 MG/ML SOLUÇÃO OFTÁLMICA (POR FRASCO DE 5 ML)",0.63,21146695,5 ML Timolol 5 MG/ML Ophthalmic Solution,RxNorm Extension,Drug,S,54,16,Quant Clinical Drug,OMOP307321,20170824,20991231,
0604740018,Timolol 5.0 mg/ml ophthalmic solution (by 5 ml vial),-1,,"TIMOLOL 5,0 MG/ML SOLUÇÃO OFTÁLMICA (POR FRASCO DE 5 ML)",0.63,21146695,5 ML Timolol 5 MG/ML Ophthalmic Solution,RxNorm Extension,Drug,S,54,16,Quant Clinical Drug,OMOP307321,20170824,20991231,
0604740018,Timolol 5.0 mg/ml ophthalmic solution (by 5 ml vial),-1,,"TIMOLOL 5,0 MG/ML SOLUÇÃO OFTÁLMICA (POR FRASCO DE 5 ML)",0.63,1594709,timolol 5 MG/ML Ophthalmic Solution,RxNorm,Drug,S,225,3,Clinical Drug,1923430,20170807,20991231,
0604740018,Timolol 5.0 mg/ml ophthalmic solution (by 5 ml vial),-1,,"TIMOLOL 5,0 MG/ML SOLUÇÃO OFTÁLMICA (POR FRASCO DE 5 ML)",0.63,21146695,5 ML Timolol 5 MG/ML Ophthalmic Solution,RxNorm Extension,Drug,S,54,16,Quant Clinical Drug,OMOP307321,20170824,20991231,
0604750013,Ambrisentan 5 mg (by coated tablet),-1,,AMBRISENTANA 5MG (POR COMPRIMIDO REVESTIDO),0.62,1337103,ambrisentan 5 MG Oral Tablet,RxNorm,Drug,S,17,4,Clinical Drug,722122,20070729,20991231,
0604750013,Ambrisentan 5 mg (by coated tablet),-1,,AMBRISENTANA 5MG (POR COMPRIMIDO REVESTIDO),0.62,1337103,ambrisentan 5 MG Oral Tablet,RxNorm,Drug,S,17,4,Clinical Drug,722122,20070729,20991231,
0604750013,Ambrisentan 5 mg (by coated tablet),-1,,AMBRISENTANA 5MG (POR COMPRIMIDO REVESTIDO),0.62,1337103,ambrisentan 5 MG Oral Tablet,RxNorm,Drug,S,17,4,Clinical Drug,722122,20070729,20991231,
0604750013,Ambrisentan 5 mg (by coated tablet),-1,,AMBRISENTANA 5MG (POR COMPRIMIDO REVESTIDO),0.62,1337103,ambrisentan 5 MG Oral Tablet,RxNorm,Drug,S,17,4,Clinical Drug,722122,20070729,20991231,
0604750013,Ambrisentan 5 mg (by coated tablet),-1,,AMBRISENTANA 5MG (POR COMPRIMIDO REVESTIDO),0.62,1337103,ambrisentan 5 MG Oral Tablet,RxNorm,Drug,S,17,4,Clinical Drug,722122,20070729,20991231,
0604750013,Ambrisentan 5 mg (by coated tablet),-1,,AMBRISENTANA 5MG (POR COMPRIMIDO REVESTIDO),0.62,43174258,ambrisentan 5 MG Delayed Release Oral Tablet,RxNorm Extension,Drug,S,8,2,Clinical Drug,OMOP503257,20170824,20991231,
